singleSetId,weight,reps,distance,duration,elevationGain,setNumber,exerciseSetParseId,exerciseName,workoutId,workoutDate,fake_user_id
VcWmcCMxiC,7.0,12.0,0.0,0.0,0.0,1,tIiGHLm5cx,Concentration Curl,FQ0nPPwHYy,2019-08-28,fake_id_653
Q2R0sPAShm,0.0,16.0,0.0,0.0,0.0,1,fsvhDIDaYl,Bird Dog,h09Ac1Z09B,2019-07-04,fake_id_653
P5utsaOowe,4.535929094356399,8.0,0.0,0.0,0.0,2,a4R6lTB7Sg,Single Arm Overhead Kettlebell Squat,YCEfPQk2xT,2019-08-07,fake_id_657
RBuyf92CKX,45.35929094356398,8.0,0.0,0.0,0.0,1,rBztHx9zec,Seated Machine Calf Press,rY2Pnyp3BK,2018-08-15,fake_id_658
SsuQA1mbWC,31.75150366049478,10.0,0.0,0.0,0.0,1,r5huSFiCZh,Machine Rear Delt Fly,6KrL1iZvXP,2019-02-01,fake_id_673
i45QGDAJhz,24.94761001896019,6.0,0.0,0.0,0.0,5,CI5yyDqvl5,Single Arm Lat Pulldown,RAh9BF5bBv,2019-06-18,fake_id_664
bONsIF3GOy,18.14371637742559,12.0,0.0,0.0,0.0,3,6WDIeBUM3k,Machine Rear Delt Fly,IRISQeYorq,2019-04-11,fake_id_658
WbxfVKsYsA,4.535929094356399,15.0,0.0,0.0,0.0,1,QrqZZJbPCd,Single Arm Landmine Press,dSev4Ct7nP,2019-07-18,fake_id_654
qFNPpi1hZQ,11.339822735890994,5.0,0.0,0.0,0.0,2,LJwyGbD7Tz,Side Laterals to Front Raise,L0oCo3KrsK,2018-11-08,fake_id_651
mtrCOjkIEh,0.0,9.0,0.0,0.0,0.0,3,7uCAGIG073,Lateral Step Up with Knee Drive,sGo9qH9HmW,2019-07-18,fake_id_654
KmwAb9Plwo,145.14973101940473,30.0,0.0,0.0,0.0,3,gjEUmef75N,Barbell Shrug,Bt5T3x8qhu,2018-08-11,fake_id_651
LWQGTAA2Oa,0.0,10.0,0.0,0.0,0.0,3,dCWDbFkVVJ,Neutral Grip Pull Up,XQIU5LmLop,2019-06-12,fake_id_656
2HJDDEQuHd,36.28743275485118,10.0,0.0,0.0,0.0,1,CfJB661XeN,Machine Preacher Curl,K5mBrR8FTC,2018-05-03,fake_id_668
QFsSRRNEVN,0.0,6.0,0.0,0.0,0.0,3,amFutPr0fN,Turkish Get Up,AuKD7xQEyK,2018-07-18,fake_id_653
OKbjB9jIw6,24.94761001896019,10.0,0.0,0.0,0.0,3,wwVzkOcvC6,Landmine Squat to Press,9VAOT4y8zo,2018-09-04,fake_id_661
DS0DE3TfSr,0.0,0.0,997.79328,360.0,0.0,2,O97lwCughW,Running - Treadmill,gVNJANyb3A,2018-08-10,fake_id_661
KRbP2vT8hk,43.091326396385774,10.0,0.0,0.0,0.0,3,gwvQiNQyeg,Hammerstrength High Row,3jUJ3aSC0J,2018-04-28,fake_id_668
Mrup6QYiaE,0.0,12.0,0.0,0.0,0.0,1,rATt4iTZYo,Step Up,FoNHYKAWXV,2019-04-08,fake_id_654
sMtQtYneGg,115.0,22.0,0.0,0.0,0.0,2,gi9TNnWCpS,Single Leg Kickback,6XTA46NUvm,2017-06-08,fake_id_652
lVRreBgbel,15.87575183024739,10.0,0.0,0.0,0.0,2,1qvp1AUCRi,Dumbbell Shrug,oMFLMsiKe8,2019-06-24,fake_id_667
WHO2S0ekkE,11.339822735890994,15.0,0.0,0.0,0.0,1,6gGvFBpVRZ,Front Plate Raise,R8oiMoWZVl,2019-07-18,fake_id_660
LgIGXGgcYc,5.0,12.0,0.0,0.0,0.0,3,qq2BzdQGE1,Seated Dumbbell Rear Delt Raise,ZShzTHqzMv,2019-05-15,fake_id_653
JIi6UfjRXE,50.0,12.0,0.0,0.0,0.0,2,VUfNXQwty5,Wide Grip Lat Pulldown,dCbXAqH2tW,2019-03-07,fake_id_653
xqRiBx6e94,0.0,18.0,0.0,0.0,0.0,1,zhK0IRxUGY,Mountain Climber,lqdHIAyL3n,2019-07-30,fake_id_660
YPnTeRYr0m,6.123504277381136,10.0,0.0,0.0,0.0,3,HHUU3QTClJ,Kettlebell Windmill,clMzlti71T,2019-06-25,fake_id_654
FRFDkG9faL,83.91468824559335,15.0,0.0,0.0,0.0,2,vtUHY6TCH2,Standing Barbell Calf Raise,Sgp0VgXe4u,2019-08-07,fake_id_651
sBqwHPlUAs,13.607787283069193,12.0,0.0,0.0,0.0,3,mNVj30egTr,Reverse Barbell Curl,bb7hT56IPB,2019-05-01,fake_id_654
k6KJWhGdNm,7.937875915123695,10.0,0.0,0.0,0.0,2,f8ze2jSaSE,Concentration Curl,mM0AZCGiDk,2018-09-21,fake_id_661
5agHNWiH32,7.0,8.0,0.0,0.0,0.0,2,dCDWC5CF5n,Single Arm Kettlebell Shoulder Press,DscynkHVBn,2019-05-20,fake_id_663
HeJVeEBsrB,6.350300732098956,10.0,0.0,0.0,0.0,2,V9G2PrRsbj,Dumbbell Step Up,ngPICia1dY,2019-04-04,fake_id_661
i7HNyLpFoA,2.0,10.0,0.0,0.0,0.0,3,SbkmYdc1vI,Around the Worlds,eawiiy61Do,2018-12-20,fake_id_653
jmTmsiCvNt,0.0,14.0,0.0,0.0,0.0,2,e8fBOF787L,Sit Up,DKLYTqjCij,2019-04-16,fake_id_658
S5O96XwnHD,6.8038936415345965,8.0,0.0,0.0,0.0,4,mjyV153kku,Incline Dumbbell Curl,FMjirgceAw,2018-10-28,fake_id_661
zNZBQEwifw,17.5,10.0,0.0,0.0,0.0,2,vLmEZyMHNT,Dumbbell Pullover,ZPDr9N8N2g,2019-05-17,fake_id_653
GwukzmyJBv,29.937132022752234,15.0,0.0,0.0,0.0,2,ytqYmFz8C0,Cable Face Pull,n9ZWlAMUQD,2019-07-09,fake_id_655
HPYCDzXNSZ,9.071858188712797,12.0,0.0,0.0,0.0,2,JRsHlTva5g,Concentration Curl,cDM7mUXCvZ,2019-08-18,fake_id_655
B7gXSFI3FA,101.15121880414766,30.0,0.0,0.0,0.0,5,Z3DdyhDBRe,Scissor Kick,CJ3nkrK9un,2018-04-05,fake_id_668
LTFQbtdq3U,0.0,15.0,0.0,0.0,0.0,2,f3eEJvutM4,Plank Hip Dip,cvZxa9URaG,2019-06-05,fake_id_653
z2cRBJxVp9,18.14371637742559,20.0,0.0,0.0,0.0,3,Bwac7NaApC,Dumbbell Side Bend,qJuNYVEPnB,2019-08-07,fake_id_664
GABCwHXxMP,0.0,22.0,0.0,0.0,0.0,2,LbRILhTyGn,Reverse Lunge,uzP0El3Hop,2019-05-02,fake_id_661
NAEh7yqikE,15.87575183024739,8.0,0.0,0.0,0.0,1,C9X2CleIaB,Elevated Hip Bridge,onaLVh8SkI,2019-03-19,fake_id_654
7MgnApmvG5,34.01946820767298,11.0,0.0,0.0,0.0,1,BFpMx7TUua,Seated Back Extension,0XiCLYpYI2,2019-08-14,fake_id_664
qYbrZ6fIsn,0.0,20.0,0.0,0.0,0.0,2,GGzx9Fa4aS,Exercise Ball Crunch,ZuR0J1tT54,2019-07-08,fake_id_663
eftwYAFjFf,22.67964547178199,8.0,0.0,0.0,0.0,3,QbTmEq2tpf,Leg Curl,DMMUoS6J3O,2019-06-09,fake_id_664
6A2pCWHw10,102.05840462301892,15.0,0.0,0.0,0.0,1,zQVzdT87os,Smith Machine Bench Press,KGa7ddNlnv,2019-03-30,fake_id_665
wYaO08DBD7,160.0,8.0,0.0,0.0,0.0,2,4Z8PWLqRpN,Chin Up,zJdHA2lDVf,2017-04-21,fake_id_652
IN6ZIiLxJk,5.0,8.0,0.0,0.0,0.0,3,dCNcHBtIk1,Dumbbell Back Fly,2s4S3fjzrv,2019-07-27,fake_id_659
XIaladjPwP,0.0,8.0,0.0,0.0,0.0,6,4pTk4wgKxr,Oblique Crunch,wvwGMaEuZ8,2019-05-07,fake_id_664
sEF51ymdEO,22.67964547178199,8.0,0.0,0.0,0.0,3,BAaP8oclcy,Hammerstrength Chest Press,Q9bMSeKfzf,2019-04-16,fake_id_664
KZAbVmkNpA,18.14371637742559,12.0,0.0,0.0,0.0,3,gRFwg8QTUI,Kettlebell Swing,RnA5xnY5hA,2019-03-19,fake_id_660
c2o4X4Dhrp,0.0,9.0,0.0,0.0,0.0,1,cdRbqksr8J,Hanging Leg Raise,FDP7HQQLET,2019-05-28,fake_id_657
hGkM56jgxk,10.0,12.0,0.0,0.0,0.0,2,wSElyKhivG,Cable Hip Extension,UoIZRwzAHS,2018-11-09,fake_id_653
qAkTLkfGVH,0.0,18.0,0.0,0.0,0.0,1,xCuyrT6Efd,Reverse Crunch,IYRE1qPovO,2019-03-19,fake_id_661
tXEb5cHPS1,29.483539113316585,15.0,0.0,0.0,0.0,1,DwgdW4WN0l,Machine Tricep Extension,OGCZt8ILrU,2019-01-24,fake_id_660
4EuKMIciiT,10.0,6.0,0.0,0.0,0.0,2,KIb8R1G5OJ,Bulgarian Split Squat,EnpWTmy77G,2019-07-14,fake_id_663
FxdYM8bylW,27.215574566138386,12.0,0.0,0.0,0.0,3,NY8LdJ1Th8,Single Arm Landmine Press,BgX5gCFD1m,2018-12-14,fake_id_656
gpyS2MXzbA,12.5,5.0,0.0,0.0,0.0,3,DLOZHlfDsl,Cable Wood Chop,wbct1Vj9Dq,2019-01-20,fake_id_663
GT0B7QFNEQ,4.535929094356399,12.0,0.0,0.0,0.0,1,QJxGmButNa,Low Cable Chest Fly,Nn2DQ36uw6,2018-09-07,fake_id_661
nS6YxEk4E8,38.55539730202938,10.0,0.0,0.0,0.0,2,r40k9MBzmB,Ab Crunch Machine,p0FGA3XqgU,2018-04-17,fake_id_668
2e3yrFb6Bj,9.071858188712797,10.0,0.0,0.0,0.0,1,lvYafYu9Pg,Kettlebell Clean and Jerk,74CQNxyZV2,2019-07-31,fake_id_654
1PBIFPOh75,45.35929094356398,10.0,0.0,0.0,0.0,3,Xpn9dZECSh,Ab Crunch Machine,lZUCpcfUSi,2018-05-05,fake_id_668
aBZRafbFQ3,40.82336184920758,12.0,0.0,0.0,0.0,3,nJYfXDgsW6,V-Bar Pulldown,oP6acxQMfO,2019-01-11,fake_id_656
1NCP8eMZhf,0.0,11.0,0.0,0.0,0.0,2,Ch8FSJbTq7,Barbell Ab Rollout,cvZxa9URaG,2019-06-05,fake_id_653
oZON1X6vuv,0.0,18.0,0.0,0.0,0.0,2,g2QotRtaD5,Tuck Crunch,BgZtwnNpb2,2018-07-02,fake_id_673
fPiLqGJVwG,1.3607787283069193,30.0,0.0,0.0,0.0,2,bDXQpUFa7v,Side Bridge,kMp7zaARGV,2018-08-13,fake_id_661
c4ahWASBET,0.0,25.0,0.0,0.0,0.0,1,xYDPO5jHW7,Bosu Ball Crunch,eawiiy61Do,2018-12-20,fake_id_653
qKTeeXLOFT,6.8038936415345965,5.0,0.0,0.0,0.0,2,AUBPOz9mlT,Renegade Row,TObUV3PAK8,2019-06-29,fake_id_656
mmZuRx5WOB,0.0,12.0,0.0,0.0,0.0,1,mVcvKCZlD9,Oblique Crunch,2N6XicLA5X,2019-06-04,fake_id_667
PAN6kQwzsf,34.92665402654426,12.0,0.0,0.0,0.0,2,sUoSJavKtP,Single Arm Lat Pulldown,x9HYK4H7Cm,2019-07-10,fake_id_655
4u7xiNJOtT,0.0,7.0,0.0,0.0,0.0,3,O0xywIIPEW,Tricep Dip,XHqaOjkqwu,2018-08-15,fake_id_661
yAZqxcOBEe,47.627255490742165,15.0,0.0,0.0,0.0,3,B8O9SPgOSh,Hammerstrength Decline Chest Press,x1oBXANJuE,2019-04-30,fake_id_665
wuMHlfAAmf,30.0,10.0,0.0,0.0,0.0,2,k2O79REaAT,Palms-Up Dumbbell Wrist Curl,KkUuAWra2x,2017-06-24,fake_id_652
XQB2NddmTA,0.0,18.0,0.0,0.0,0.0,2,jZJBXKVOXD,Decline Crunch,QCU6htWGHz,2018-08-14,fake_id_661
XSmavHUSvq,20.41168092460379,10.0,0.0,0.0,0.0,2,7uJhrA6BjJ,Reverse Grip Barbell Bent Over Row,JYXqGcw6lZ,2019-06-07,fake_id_654
StO2g5O9PW,46.0,8.0,0.0,0.0,0.0,2,TxUnsSDMe7,Cable Row with Squat,kQbaz5UKPS,2019-07-02,fake_id_659
AN2UUFW6UD,31.75150366049478,10.0,0.0,0.0,0.0,3,uJ9FPGX92f,Single Arm Landmine Press,4RcrK9yXDn,2019-08-14,fake_id_656
rYC10zoJDN,0.0,0.0,2414.016,900.0,0.0,1,rmZyhaE6ox,Elliptical,AEVNIqDRLn,2018-08-03,fake_id_661
q04wGr86GA,6.8038936415345965,15.0,0.0,0.0,0.0,2,IdEkWr4V4A,Front Plate Raise,TXxtMIC7Ab,2018-10-13,fake_id_661
fsBDi20wOJ,0.0,12.0,0.0,0.0,0.0,3,lMCcRx25hF,Single Leg Glute Bridge,r0MfW2YZDY,2019-04-30,fake_id_654
1bZVHyKv2z,4.535929094356399,12.0,0.0,0.0,0.0,2,blyPXSMbZk,Side Laterals to Front Raise,VdzlCgDY9z,2019-06-03,fake_id_656
9pH5Awlcwp,65.0,15.0,0.0,0.0,0.0,1,XkSZZm17el,Machine Overhead Press,8IH9ubASdN,2017-05-09,fake_id_652
zE93AKyeCy,0.0,15.0,0.0,0.0,0.0,2,OiIWAxcmAH,Vertical Knee Raise,C1knqaZY33,2019-06-24,fake_id_665
YVoXNFVIRZ,0.0,15.0,0.0,0.0,0.0,2,ClMj8rRRme,Exercise Ball Crunch,OT1AyMbsxx,2019-04-08,fake_id_665
y57ykcpSMV,0.0,12.0,0.0,0.0,0.0,1,YHah5wzugo,Flutter Kicks,K5mBrR8FTC,2018-05-03,fake_id_668
kENcW75Oh4,15.87575183024739,10.0,0.0,0.0,0.0,3,Tcvkc4Ooir,Front Plate Raise,ylqnhD2SMm,2019-07-10,fake_id_664
OkyvikMwHx,0.0,12.0,0.0,0.0,0.0,2,u8t4TEwdkp,Ab Rollout,KXDEfm2MeH,2018-12-17,fake_id_656
utMJrG76bJ,0.0,18.0,0.0,0.0,0.0,3,DFoYM03QWp,Scissor Crossover Kick,BgZtwnNpb2,2018-07-02,fake_id_673
TSOYGbe87x,0.0,30.0,0.0,0.0,0.0,1,bG4l1fvAe7,Side Bridge,rBbQ2Um5UN,2018-07-11,fake_id_672
elS2xlSV0Y,0.0,10.0,0.0,0.0,0.0,2,0gF7bPrgAk,Oblique Crunch,w0JIrHBzDT,2019-08-03,fake_id_655
fULFlWL5C8,20.41168092460379,15.0,0.0,0.0,0.0,2,Sl2AfW8T1c,Reverse Grip Barbell Bent Over Row,FHJcP59nnC,2019-04-26,fake_id_654
3Frs583KJt,20.41168092460379,16.0,0.0,0.0,0.0,2,LFVOWamR7L,Plate Twist,MLH3Acyimv,2018-09-26,fake_id_651
kl6AFLNLHj,0.0,0.0,0.0,35.0,0.0,2,1m8KAi1N0B,Side Bridge,MPKJOIpqb4,2019-04-09,fake_id_661
yEkR8j3sYC,10.0,12.0,0.0,0.0,0.0,1,0RsGzYXvMT,Front Plate Raise,hKxJ8KHCFF,2019-04-04,fake_id_653
4To19ABRlS,0.0,5.0,0.0,0.0,0.0,1,Q3HH6QapGb,Alternating Medicine Ball Push Up,RbfFptUKOl,2019-07-12,fake_id_654
unIKH3Ykts,115.0,10.0,0.0,0.0,0.0,3,lFFeEpvSZb,Standing Machine Calf Raise,gApN2igQqt,2017-04-06,fake_id_652
8Lx0AzjwnD,34.01946820767298,8.0,0.0,0.0,0.0,2,V1wVWAymRn,Push Press,cprhbIRkzS,2019-04-03,fake_id_660
RGbUGglg10,10.659433371737533,12.0,0.0,0.0,0.0,2,gVQ5L9pMqi,Dumbbell Clean,TOYeUydGzJ,2019-07-30,fake_id_654
GfaVeUSAdz,6.123504277381136,12.0,0.0,0.0,0.0,2,iyxUVK9xyc,Dumbbell Pullover,1Qk0ugtd4c,2019-04-18,fake_id_654
w1XESBgZui,43.091326396385774,12.0,0.0,0.0,0.0,1,75B479rOKs,Rear Delt Fly,Plp2zOAYws,2018-08-23,fake_id_658
keIpttN3mG,18.14371637742559,12.0,0.0,0.0,0.0,2,unbTcIKx86,Machine Shoulder Press,0lhTVMsUu9,2019-05-28,fake_id_661
BKxx9qMhxU,25.0,8.0,0.0,0.0,0.0,2,s4HX5ieucV,Dumbbell Incline Fly,5kPaSAN4YW,2017-04-03,fake_id_652
Yb6xbVHcMG,55.0,5.0,0.0,0.0,0.0,3,YtTSXSQNdh,EZ-Bar Skullcrusher,amQLNauIby,2017-04-12,fake_id_652
QZN8qYOny8,0.0,12.0,0.0,0.0,0.0,1,XPOQgEvRuy,Hanging Oblique Knee Raise,df1muJ3i2B,2019-03-06,fake_id_653
jdWvXn1MgE,0.0,14.0,0.0,0.0,0.0,1,D7sPfQd490,Single Leg Kickback,NaKxNYBCBu,2019-06-11,fake_id_654
bD4GVkzIxo,0.0,12.0,0.0,0.0,0.0,2,LOEt8Qx7VA,Plank Surrender,aABt6E9cLt,2019-08-08,fake_id_655
pEQINk81Fq,0.0,0.0,869.0457600000003,300.0,0.0,1,09BqIFxCUo,Running - Treadmill,ByZxZ6ETUQ,2018-09-22,fake_id_661
HNXxAcjklk,0.0,0.0,1802.4652800000001,720.0,0.0,1,5mNXJ00DaD,Elliptical,Z4DkVGmIYq,2018-12-13,fake_id_661
CYf0aiM7zz,11.339822735890994,4.0,0.0,0.0,0.0,3,ktMJncpFj3,Single Arm Overhead Press,uwiuSPFqRT,2019-08-07,fake_id_667
9eqbyAcwYj,8.391468824559336,12.0,0.0,0.0,0.0,4,Fzhvx5n3X8,Dumbbell Decline Fly,VKO82Y9y76,2019-08-22,fake_id_654
vQTTuSoBGd,95.25451098148432,3.0,0.0,0.0,0.0,2,nFQWCTNZV3,Calf Press,sQMmhHeNZE,2018-12-19,fake_id_660
IFheNfO9oP,0.0,12.0,0.0,0.0,0.0,1,IXU8cRL1Nr,Windmill,4KNu9BrO2s,2019-04-10,fake_id_654
eQzTC4CDa8,31.75150366049478,8.0,0.0,0.0,0.0,5,PkADrvdaoZ,Rack Pulls,JM9XEpPYdD,2019-06-14,fake_id_654
6p1wjpqaen,15.87575183024739,10.0,0.0,0.0,0.0,1,WEeGxnf7Ma,Stiff-Legged Barbell Good Morning,Z1uEAkoJ1H,2019-04-22,fake_id_654
hoNK77jaEq,15.87575183024739,7.0,0.0,0.0,0.0,1,8ptfV1sX1y,Bulgarian Split Squat,hCGlC7gpJc,2019-06-28,fake_id_654
rMUs45d2aK,30.0,7.0,0.0,0.0,0.0,2,aWuX2Rqjep,Barbell Step Up,9Ug4T7RdDX,2019-08-16,fake_id_663
QE62hu5OBm,5.669911367945497,10.0,0.0,0.0,0.0,2,3wXV6t92ap,Dumbbell Skullcrusher,E1JYUkwOeU,2019-04-17,fake_id_661
2hhseLUkVs,20.41168092460379,8.0,0.0,0.0,0.0,1,dLbGJ4Z9XO,Upright Row,HwgolaTOh7,2019-08-13,fake_id_655
vKaSHQJECv,140.0,8.0,0.0,0.0,0.0,1,3KGDO7doIl,Seated Leg Curl,ohMCncC4G3,2017-06-01,fake_id_652
pLDKzbAGHO,20.0,8.0,0.0,0.0,0.0,1,mJTr0IPD1p,Seated Leg Curl,O6Ud1o2jXR,2018-11-13,fake_id_653
5yFAPER3du,36.28743275485118,10.0,0.0,0.0,0.0,2,8BeWdE2i2f,Seated Leg Curl,QNTrVHK0MC,2019-05-20,fake_id_664
8fNQFz8PBM,18.14371637742559,10.0,0.0,0.0,0.0,1,EJf00bnBnN,Seated Leg Curl,WOsfWJyKE7,2019-02-19,fake_id_657
jm1FaH5lpK,36.28743275485118,10.0,0.0,0.0,0.0,5,4AATwjEzbJ,Seated Leg Curl,ylqnhD2SMm,2019-07-10,fake_id_664
J8U3AUA3xU,20.0,8.0,0.0,0.0,0.0,1,VscGrbNwwq,Seated Leg Curl,kY0iAEusYn,2018-12-30,fake_id_653
tiwZHJtsCZ,0.0,15.0,0.0,0.0,0.0,5,Env4vwPpH7,Bench Dip,2r81GW92bH,2019-06-09,fake_id_653
xj5dq14rYT,0.0,10.0,0.0,0.0,0.0,3,aMa3SPGGx2,Bench Dip,hY62stngDu,2019-09-05,fake_id_671
EavwQb3Zdj,0.0,15.0,0.0,0.0,0.0,2,jFD9fJ5Hp4,Bench Dip,aprcGXhMoG,2019-03-07,fake_id_662
KB6ouBhbJh,0.0,15.0,0.0,0.0,0.0,1,Stl9K4rdoP,Bench Dip,AhK9l5XVp4,2018-10-10,fake_id_651
uGzHbr40Fh,0.0,10.0,0.0,0.0,0.0,3,cYG9bMfSX6,Bench Dip,ARY0ieabTA,2019-08-11,fake_id_667
ARPdTg0e7X,45.35929094356398,10.0,0.0,0.0,0.0,3,zDvPprPkDZ,Lat Pulldown,qcUfaswC0M,2018-06-21,fake_id_668
Whi21wcNBf,54.43114913227677,10.0,0.0,0.0,0.0,3,Ip914ge5vn,Lat Pulldown,XBAVuJjV6a,2019-05-16,fake_id_658
DFCurGgQgx,150.0,4.0,0.0,0.0,0.0,4,lJakmNRj8I,Lat Pulldown,zXOSgIIFZu,2017-07-25,fake_id_651
rUP5PqffEV,88.45061733994974,5.0,0.0,0.0,0.0,5,p0z53kLEKo,Lat Pulldown,gfnX7R4UkD,2019-08-14,fake_id_655
zZlFZwSj0X,105.0,6.0,0.0,0.0,0.0,6,QwJlBfsen4,Lat Pulldown,NNEXoHC8Uq,2017-04-28,fake_id_652
GUOQJ5M2HI,105.0,8.0,0.0,0.0,0.0,3,xJnUPsUk8a,Lat Pulldown,UVRgepLqsv,2017-05-31,fake_id_652
s7R1fC6uWb,50.0,20.0,0.0,0.0,0.0,1,LCLDWmXJWu,Lat Pulldown,HlxfltRd3W,2017-06-27,fake_id_651
FjGhdqUFWo,31.75150366049478,8.0,0.0,0.0,0.0,4,CAhhZPXbRm,Lat Pulldown,AImHXuf4bB,2019-01-05,fake_id_661
qlaDwqHBlT,61.23504277381137,10.0,0.0,0.0,0.0,2,YhCfFvu4lH,Lat Pulldown,w2IRUpBqqD,2018-07-29,fake_id_651
Ef9xkP28ZR,40.0,4.0,0.0,0.0,0.0,3,oYEOHayU9u,Lat Pulldown,XVDGjWpSC6,2019-09-09,fake_id_663
ddfoqwSxfb,43.091326396385774,12.0,0.0,0.0,0.0,2,MUMme4jG6H,Lat Pulldown,IRqdShbgWo,2019-06-06,fake_id_656
XHcvzB2V6R,95.0,8.0,0.0,0.0,0.0,1,sArTshZS00,Lat Pulldown,N2DYFiJ8qS,2017-05-28,fake_id_652
xIOLv6MpcP,11.339822735890994,5.0,0.0,0.0,0.0,5,F9fHwzHxH8,Dumbbell Front Raise,87rXl1bAHV,2019-05-21,fake_id_660
mg2fQZ5HEO,8.0,8.0,0.0,0.0,0.0,3,UuimwhvsYq,Dumbbell Front Raise,9sGLymUNvH,2019-06-19,fake_id_653
bo6Huh7QHU,10.0,12.0,0.0,0.0,0.0,3,pNMS2phfDl,Dumbbell Front Raise,anjUCkvdr7,2019-08-15,fake_id_653
JAgjpDIlnz,27.215574566138386,10.0,0.0,0.0,0.0,2,Mo1sWVSjBN,Close-Grip Bench Press,vUKjrpLIAL,2018-08-31,fake_id_661
8IFvLGgdDq,29.483539113316585,12.0,0.0,0.0,0.0,2,TuztPXqzdm,Close-Grip Bench Press,74CQNxyZV2,2019-07-31,fake_id_654
4xbkEBa5hg,22.67964547178199,10.0,0.0,0.0,0.0,2,6U1MgpV8sX,Close-Grip Bench Press,96yUBFl9jk,2019-06-11,fake_id_667
FEcHFEFRBh,0.0,8.0,0.0,0.0,0.0,2,mNqChf0JId,Russian Twist,0dD8voxOMH,2019-08-23,fake_id_661
sKxUDF3EHX,0.0,20.0,0.0,0.0,0.0,3,VghdGkjJFz,Russian Twist,jH7KXWelv4,2018-10-24,fake_id_661
73OPNB8hSY,4.535929094356399,20.0,0.0,0.0,0.0,1,BUwtOhSNmk,Russian Twist,IBWP0zmmPS,2019-05-30,fake_id_654
AeymUDZcrL,11.339822735890994,8.0,0.0,0.0,0.0,2,zgobj9Cotp,Dumbbell Row,J7WFeWv58v,2019-08-11,fake_id_669
HYwgeDKwmQ,20.41168092460379,15.0,0.0,0.0,0.0,1,1bEitAmZFt,Dumbbell Row,Xiu0wVxWMy,2019-08-20,fake_id_660
rEhK6Fh0CH,8.391468824559336,15.0,0.0,0.0,0.0,1,RTZmfoqwgF,Dumbbell Row,Qzk8P8SmQ2,2019-08-30,fake_id_654
46bpa7uzWX,11.339822735890994,15.0,0.0,0.0,0.0,3,s8KPJlSHWZ,Dumbbell Row,lmbf7HfBgG,2019-02-09,fake_id_657
iPUrjsY4IP,29.483539113316585,12.0,0.0,0.0,0.0,2,ttgXgVPEtZ,Dumbbell Row,ONcPr28FPR,2019-08-08,fake_id_651
qH9WGiD9K3,15.87575183024739,12.0,0.0,0.0,0.0,4,V7ZNPCzY68,Skullcrusher,o8GpoRbUDB,2019-05-03,fake_id_654
g9VwmlHdrQ,20.41168092460379,8.0,0.0,0.0,0.0,4,ca932iWC1d,Lying Hamstrings Curl,7sYOMJEPGF,2019-07-18,fake_id_657
CklLX4zV7E,70.0,15.0,0.0,0.0,0.0,2,oxbKajEngb,Back Extensions,b6amBqsuOI,2018-01-18,fake_id_669
FPVD363QZ5,65.77097186816775,24.0,0.0,0.0,0.0,3,MXJJfO3vaL,Back Extensions,RwZZI6oye6,2018-08-09,fake_id_658
lGCvGSX4AF,4.0,6.0,0.0,0.0,0.0,1,c8kmOv1iBJ,Back Extensions,7l6rfgtM3M,2019-03-31,fake_id_653
inGG77kDRa,5.0,12.0,0.0,0.0,0.0,3,xJDoXEUHM9,Back Extensions,3SWAL6Yp6s,2019-02-28,fake_id_653
W9HaGrjnet,5.0,10.0,0.0,0.0,0.0,2,Lj5wcP586l,Back Extensions,lQvIiHwPVr,2018-12-27,fake_id_653
xrHvAe7E7H,9.071858188712797,15.0,0.0,0.0,0.0,1,FeUrxOoTRU,Air Squats,hY62stngDu,2019-09-05,fake_id_671
lstLXnmPhB,50.0,4.0,0.0,0.0,0.0,3,fcnMO0n3Fo,Cable Rope Tricep Extension,REmdFqiUzB,2018-01-11,fake_id_669
H9aKQvBJF3,20.0,8.0,0.0,0.0,0.0,4,KVsq5NaCRu,Cable Rope Tricep Extension,ZYajVKp38O,2019-03-14,fake_id_653
lZSapwF1D8,18.14371637742559,10.0,0.0,0.0,0.0,3,cY88GM8BrL,Cable Rope Tricep Extension,wHAYxAMiAw,2019-07-16,fake_id_657
5PVhk8vYzy,34.92665402654426,15.0,0.0,0.0,0.0,3,24ILePeZzv,Cable Rope Tricep Extension,DNSsl8OZ98,2019-07-01,fake_id_655
oMP9FcKZkQ,27.215574566138386,10.0,0.0,0.0,0.0,1,o4jeKkqIEs,Cable Rope Tricep Extension,2TfwcR0cD6,2019-06-28,fake_id_651
S5dksipPlr,13.607787283069193,12.0,0.0,0.0,0.0,1,ntrsHXr7By,Cable Rope Tricep Extension,gMpNrRZLf7,2018-10-31,fake_id_660
hfBm1aikev,12.5,10.0,0.0,0.0,0.0,1,CuurKwinWt,Cable Rope Tricep Extension,t6kxsexlKH,2019-02-22,fake_id_663
kZFUvKSM4n,102.05840462301892,7.0,0.0,0.0,0.0,1,Nj1xQC9Lqg,Romanian Deadlift,uQI6CSYs49,2019-06-11,fake_id_651
WEypBDlLcS,36.28743275485118,4.0,0.0,0.0,0.0,2,78rRytzrX8,EZ-Bar Curl,SfeyiTbEDe,2018-11-08,fake_id_660
Yiq5TC5Vad,20.0,10.0,0.0,0.0,0.0,4,dNk6JKRTc7,EZ-Bar Curl,AHZ0Ak5Twm,2019-03-11,fake_id_653
feRZCsuBfd,15.0,8.0,0.0,0.0,0.0,1,xKMBpDG3e2,EZ-Bar Curl,0pYTiNMWer,2019-08-27,fake_id_653
